smoothAx,smoothAy,smoothAz,smoothGx,smoothGy,smoothGz,smoothMx,smoothMy,smoothMz,smoothGPSYaw,smoothGPSv,GPSVe,GPSVn,mahonyRoll,mahonyPitch,mahonyYaw,VccqX,VccqY,VccqZ,Vx,Vy,Vz,E,L,h,Px,Py,gyoOrientation,uncalGyoOrientation,magOrientation,setpOrientation
-0.01869516666666667,0.04487183333333333,-0.9826998333333332,0.01525875,0.0101725,0.00508625,42.916666666666664,-107.75,369.6666666666667,0.0,0.0,0.0,0.0,-10.128906056041087,-9.75041353907732,98.67595600187315,1.0207258045619358,-0.14753579592473176,0.4649609838919968,0.0056742309165066784,-0.0013301555917179103,-5.058708144554669E-4,116.32109522253705,39.98079146400328,51.20002289977838,-3.510222532581532,21.717885818224,-159.25065640885998,-159.25065640885998,-160.64100906877965,-159.93153805895517
-0.0187765,0.04556358333333333,-0.9819267500000001,0.020345,0.0101725,0.0,42.333333333333336,-108.75,369.5833333333333,0.0,0.0,0.0,0.0,-10.245143059864164,-9.861150446893669,98.63961549066991,1.1489422460730703,-0.16841218013665235,0.2781312402283511,0.004677024976315225,-0.0026455849563019537,-4.443443404357275E-4,116.32109569810352,39.98079140417233,51.20003947401561,-3.6604414578688518,22.706538575508137,-159.24455290886,-159.24455290886,-163.11321204399357,-161.13520650740702
-0.019915833333333337,0.04540075000000001,-0.9813978333333333,0.02543125,0.00508625,0.0,42.0,-109.25,369.0833333333333,0.0,0.0,0.0,0.0,-10.125705954075514,-9.69348771892371,98.64323664167027,1.2064241675994374,-0.09286369056887481,0.25178161371437113,0.003725312050342572,-0.0036333350267875493,-3.8584395538304034E-4,116.32109625020622,39.980791337334104,51.20002365646871,-3.810722866705544,23.69518183683047,-159.24150115886,-159.24150115886,-162.1981310285504,-160.69191135666264
-0.01991583333333333,0.046295916666666666,-0.9813164166666666,0.02543125,0.00508625,0.0,41.5,-109.58333333333333,368.3333333333333,0.0,0.0,0.0,0.0,-10.371067537379492,-9.97314165822177,98.56104413780466,1.1430432556429029,-0.19436424046413434,0.21794769180704066,0.004202071026915166,-0.0027833610277693405,-3.788898804141447E-4,116.32109682650987,39.9807912953133,51.200020060146734,-3.959585883189948,24.684039663984183,-159.24150115886,-159.24150115886,-163.15619382154705,-161.15767281904192
-0.02024133333333333,0.046906250000000003,-0.9817233333333332,0.02543125,0.00508625,0.0,41.0,-110.0,367.4166666666667,0.0,0.0,0.0,0.0,-10.340071470822478,-9.951232180788091,98.50752717365754,1.198605976793726,-0.16295543587324257,0.1593178774365107,0.003586907846456072,-0.0033737813617749565,-3.3690046473283664E-4,116.32109737137125,39.980791215317616,51.20001673981974,-4.107525194972723,25.673036104841906,-159.24150115886,-159.24150115886,-162.67591247191135,-160.92515856626935
-0.019997166666666667,0.0468655,-0.9809909166666667,0.02543125,0.00508625,0.0,40.25,-110.41666666666667,366.5,0.0,0.0,0.0,0.0,-10.204795834984441,-9.8459493079753,98.43197952793936,1.2299555395703776,-0.18887083700733553,0.25986184845789495,0.00296658340197567,-0.002456749230168302,-2.9510369847006446E-4,116.32109794315276,39.980791148134585,51.20001184147497,-4.25416033219267,26.662226752054305,-159.24150115886,-159.24150115886,-163.15619382154705,-161.15860580788035
-0.01991575,0.04662133333333333,-0.9806653333333334,0.02543125,0.00508625,0.0,39.666666666666664,-111.25,365.5,0.0,0.0,0.0,0.0,-10.184368431550476,-9.83305202588255,98.37686739743614,1.2490205286368103,-0.1613693693510677,0.25297440362112233,0.00270195888155772,-0.002729953370065666,-2.662968410522687E-4,116.32109852828384,39.980791070597235,51.2000182021047,-4.399843910993179,27.651557988227445,-159.24150115886,-159.24150115886,-162.52522848221375,-160.85162851125298
-0.020281916666666667,0.04658058333333334,-0.9816419166666668,0.02543125,0.0101725,0.0,39.0,-111.83333333333333,364.5,0.0,0.0,0.0,0.0,-10.317123998964263,-9.957506245982573,98.34094810684358,1.2502674932698723,-0.13022823832785663,0.09040188006755834,0.002878174811036638,-0.003765390521756465,-2.5735155956309666E-4,116.32109912075468,39.9807910046919,51.20001737196006,-4.544907239684599,28.640980360457306,-159.24150115886,-159.24150115886,-163.72032923035331,-161.43360976715883
-0.020404000000000005,0.046417833333333346,-0.9808688333333335,0.0305175,0.0101725,-0.00508625,36.75,-110.66666666666667,362.1666666666667,0.0,0.0,0.0,0.0,-10.143242073750592,-9.802799457152382,98.28405860556309,1.2553260131278583,-0.14605870676784755,0.2832456112795949,0.0024319408771910633,-0.0024216081724654503,-2.244198044706741E-4,116.32109971300852,39.980790949635626,51.20000631178072,-4.6889880905633055,29.6305462796411,-159.24150115886,-159.24150115886,-163.34989695654804,-161.25516674256562
-0.020607416666666673,0.04706883333333334,-0.9812350000000003,0.020345,0.0101725,-0.0101725,35.166666666666664,-110.16666666666667,360.6666666666667,0.0,0.0,0.0,0.0,-10.411821298562987,-10.08807728398007,98.22734789530226,1.1787743145166312,-0.14079827724305174,0.23786943539753658,0.00295785555016298,-0.00254458599974261,-2.2427872134494348E-4,116.32110030812602,39.98079088709343,51.20001779555265,-4.832089409961188,30.620254323655384,-159.24150115886,-159.24150115886,-165.35811806953706,-162.23446487360536
-0.02072950000000001,0.04739441666666667,-0.9802990833333336,-1.1564823173178713E-18,0.01525875,-0.01525875,33.75,-109.75,359.75,0.0,0.0,0.0,0.0,-10.411576838265892,-10.09474423726389,98.20050176579696,1.189257558031184,-0.11352995007868114,0.3267799929074151,0.0025838024989786323,-0.002172737095243654,-1.945811178835355E-4,116.32110086627945,39.98079082916642,51.20001490053634,-4.974726982654743,31.610029309627496,-159.23844940886,-159.23844940886,-164.6115355922484,-161.87249952821173
-0.02190950000000001,0.04987658333333334,-0.9805431666666667,0.0101725,0.01525875,-0.020345,33.166666666666664,-109.58333333333333,359.1666666666667,0.0,0.0,0.0,0.0,-9.866396471946134,-9.557269715646855,98.18072241643996,1.3280976664958348,-0.1010442207256568,0.1999218283134656,0.0017525928881579889,-0.002905577980297981,-1.7930533858972336E-4,116.32110143048595,39.98079078090546,51.200019585476156,-5.117022861917308,32.59985347721732,-159.23234590886,-159.23234590886,-163.49564058906367,-161.32339432727719
-0.020892250000000005,0.0491035,-0.9831473333333335,0.0101725,0.00508625,-0.01525875,32.583333333333336,-109.25,359.0,0.0,0.0,0.0,0.0,-10.1775163905552,-9.90578044215194,98.10153941408902,1.1891359920390403,-0.16589330038700265,0.1846487241792687,0.002585795583940842,-0.002367353087546993,-1.96233155531092E-4,116.32110205875131,39.980790737568526,51.20001192165171,-5.257950664690216,33.58987335298023,-159.22929415886,-159.22929415886,-163.34989695654804,-161.2485247248053
-0.020526083333333337,0.04654,-0.9877453333333336,-0.00508625,0.0,-0.0101725,32.5,-108.91666666666667,358.4166666666667,0.0,0.0,0.0,0.0,-9.620380463634213,-9.338937458552676,98.08226797756731,1.4371301067256375,-0.09887370145930141,-0.21692512337697956,0.0016134109712426792,-0.0044056908169025286,-1.769817087730885E-4,116.321102620243,39.98079066997083,51.200010533840135,-5.398545466299491,34.579940573809424,-159.22929415886,-159.22929415886,-163.0091794563279,-161.08195510628755
-0.019630916666666668,0.047150416666666674,-0.9867687500000001,-0.00508625,0.00508625,-0.0101725,32.416666666666664,-108.75,358.25,0.0,0.0,0.0,0.0,-10.173468029422436,-9.873092090852825,98.06154366002889,1.140889238365328,-0.08411962554459892,0.3585852730238539,0.002206070793871917,-0.001448908122375886,-1.6908693385618567E-4,116.3211032995051,39.980790627012475,51.19998851188247,-5.538782143910714,35.570058584075156,-159.22929415886,-159.22929415886,-162.37198296315162,-160.77033693914265
-0.01971233333333333,0.04739458333333333,-0.9868501666666667,-0.00508625,0.00508625,-0.0101725,32.333333333333336,-108.58333333333333,358.1666666666667,0.0,0.0,0.0,0.0,-10.473727483672215,-10.172508411233075,98.02808805771708,1.1341125732632007,-0.10359721087254042,0.20386969297845603,0.0021602481391158057,-0.0019302354556040638,-1.6478757397254268E-4,116.3211038377924,39.98079058640703,51.20001849926907,-5.678440657440843,36.56025831120022,-159.22929415886,-159.22929415886,-163.34989695654804,-161.24631249525277
-0.019468250000000003,0.048045583333333336,-0.9871349999999999,-0.01525875,0.00508625,-0.0101725,32.083333333333336,-108.5,359.0833333333333,0.0,0.0,0.0,0.0,-10.507997670468654,-10.216167223989773,97.98841647952229,1.163745413562946,-0.11421269679929084,0.1168614493634923,0.00199851353591729,-0.0021516565981623374,-1.5330622899723673E-4,116.32110437429324,39.980790544183996,51.200010907035555,-5.817413523606735,37.55055450046363,-159.22929415886,-159.22929415886,-163.98456369607194,-161.55793376636421
-0.0198345,0.04776075,-0.9875419166666667,-0.020345,0.0,-0.0101725,32.0,-108.33333333333333,359.25,0.0,0.0,0.0,0.0,-10.105748293393306,-9.810639818929722,97.96614210481238,1.249770846734706,-0.09374685060368397,0.21353990828212766,0.0015770746219861964,-0.0017788102281517185,-1.3312809313004853E-4,116.32110492458028,39.98079049727584,51.200006071452854,-5.95600139057442,38.54090464214553,-159.22929415886,-159.22929415886,-163.34989695654804,-161.24946288256163
-0.01991591666666667,0.048004916666666675,-0.9880302500000001,-0.020345,0.0,-0.01525875,32.166666666666664,-108.16666666666667,359.5833333333333,0.0,0.0,0.0,0.0,-10.07078287196226,-9.780580762311567,97.94141618107963,1.2118629190950128,-0.10943886284601742,0.18808699766790937,0.0016164409483436504,-0.0017561730872597582,-1.3745150814650775E-4,116.32110551471386,39.98079045723221,51.20001051904054,-6.094161860262599,39.53131449903082,-159.22624240886,-159.22624240886,-161.24135178521342,-160.2177086664121
-0.019549750000000005,0.04719116666666667,-0.9878267500000001,-0.020345,-0.00508625,-0.01525875,32.166666666666664,-107.66666666666667,359.75,0.0,0.0,0.0,0.0,-9.836826144853896,-9.548018001763507,97.91095086851517,1.2651877853329898,-0.10279348036201943,0.12133142559775578,0.0014529227932873479,-0.001975414426288031,0.09983501673565713,116.32110608614,39.98079041234327,51.30000619295125,-6.231795689712898,40.521797678590595,-159.22319065886,-159.22319065886,-162.8596535048718,-161.0017625997447
-0.019346250000000006,0.04731325,-0.9886812500000001,-0.015258749999999996,-0.00508625,-0.01525875,32.666666666666664,-107.41666666666667,359.4166666666667,0.0,0.0,0.0,0.0,-9.86635221951239,-9.586326893938022,97.86456357563705,1.2166646447633893,-0.1274584871083963,0.17655433964048584,0.0014816603829282127,-0.0016021457140297755,-9.780929222077961E-5,116.32110668259399,39.980790369844804,51.299984857652404,-6.368627568087691,41.51239196338151,-159.22319065886,-159.22319065886,-159.92847613954766,-159.57448426120027
-0.019020750000000003,0.04702841666666666,-0.9857109166666667,-0.02543125,-0.00508625,-0.01525875,33.166666666666664,-107.0,359.3333333333333,0.0,0.0,0.0,0.0,-10.161870869640062,-9.88768956251715,97.81774515769293,1.1139739233080654,-0.129921843318186,0.5837817392364659,0.0013578473153275927,-1.3617994800295408E-4,-1.1143655277351394E-4,116.32110725598301,39.98079031820956,51.30003083141283,-6.504649951084845,42.503097727634334,-159.22319065886,-159.22319065886,-161.72736398879303,-160.4466324182773
-0.019061416666666667,0.04194216666666667,-0.9885592499999999,0.020345083333333337,-0.0101725,-0.0101725,33.583333333333336,-106.5,359.0,0.0,0.0,0.0,0.0,-8.683063348759623,-8.377881180257317,97.82447331204548,1.5398969956238575,-0.06282243511320379,0.05153120078571405,5.92072020747958E-4,-0.0023420247907718437,-9.721962255522174E-5,116.32110778139143,39.98079026659374,51.30002661980097,-6.640788670180285,43.49378751215977,-159.22319065886,-159.22319065886,-161.23194350971164,-160.2083558171142
-0.019142833333333335,0.03889033333333333,-0.9879895833333333,0.015258833333333338,-0.0305175,0.0,34.166666666666664,-106.41666666666667,358.5,0.0,0.0,0.0,0.0,-8.510883424616551,-8.189162920233565,97.78608167450268,1.4422932581188204,-0.09460640199755423,0.28888516897978533,8.051456983477201E-4,-0.0013870967093037034,-1.0302422097357988E-4,116.3211085057313,39.980790241105716,51.30000279092169,-6.776263536701972,44.48456829545188,-159.22624240886,-159.22624240886,-159.97391314129814,-159.5950341799203
-0.02044491666666667,0.03319366666666666,-0.9864026666666666,-0.02543125,-0.035603749999999997,0.01525875,34.5,-106.5,357.5833333333333,0.0,0.0,0.0,0.0,-8.343363314150004,-7.994845543914279,97.74375106437962,1.4911393609842825,-0.05237116790593626,0.4242215943529448,6.766782199418842E-4,-0.0010312482149406488,-8.70098362020788E-5,116.3211091826743,39.98079020042463,51.300012319949396,-6.911006369043908,45.47544889831605,-159.23844940886,-159.23844940886,-161.5650540614575,-160.3752588184106
-0.021543499999999997,0.028677083333333336,-0.984124,0.005086333333333334,-0.02543125,0.0305175,34.916666666666664,-106.33333333333333,356.5,0.0,0.0,0.0,0.0,-7.869672954703379,-7.501174310441456,97.69615673403801,1.599643620043375,-0.04734554799954463,0.07405251171109661,8.050578627355476E-4,-0.002139187120496582,-9.413253738231771E-5,116.32110988289107,39.980790176647076,51.30001790999991,-7.044926052517281,46.466441087174466,-159.25675990886,-159.25675990886,-160.27772515742183,-159.7594649457987
-0.021258666666666665,0.024201166666666662,-0.9812756666666665,-0.05086258333333333,0.045776416666666674,0.0305175,35.083333333333336,-106.25,355.8333333333333,0.0,0.0,0.0,0.0,-8.537480428871973,-8.217335425366915,97.63443068905745,1.34271933090361,-0.1019939806693903,0.738851141586629,8.789881729198146E-4,5.3813395868351765E-5,-8.377552425939405E-5,116.32111063355639,39.98079015520152,51.3000033742903,-7.177778040100626,47.457576975635355,-159.26591515886,-159.26591515886,-161.24135178521342,-160.23190243167008
-0.020607583333333332,0.018504499999999997,-0.9793225,-0.07120766666666667,0.08138025,0.0305175,35.25,-106.16666666666667,355.6666666666667,0.0,0.0,0.0,0.0,-8.482540980330352,-8.187241120886533,97.57840795021632,1.4340348680647146,-0.12318077724550273,0.49705528527794307,9.360256281342738E-4,-7.525482490399957E-4,-7.821688167861107E-5,116.32111126437293,39.98079011252381,51.30002959028214,-7.309660850261237,48.44884229046491,-159.26591515886,-159.26591515886,-162.21611451033138,-160.70947639147158
-0.019102000000000004,0.012441750000000001,-0.9816825000000001,-0.08138025,0.03560391666666667,0.05086258333333333,35.5,-106.16666666666667,354.5,0.0,0.0,0.0,0.0,-8.387121132813155,-8.11703622972334,97.44151183414584,1.5679930421411385,-0.22917167201914043,-0.08498776687237708,0.00107284920528683,-0.0022334451165928956,-8.370084232600314E-5,116.32111193814407,39.980790066065445,51.30002006235221,-7.43917486799585,49.440419881584354,-159.27812220886,-159.27812220886,-162.52522848221375,-160.8684354869909
-0.018206833333333335,0.010529333333333337,-0.9865652500000003,-0.08138024999999999,-0.07629391666666667,0.08646641666666666,36.0,-106.33333333333333,353.6666666666667,0.0,0.0,0.0,0.0,-9.106573612012912,-8.809935047338287,97.28632680988825,1.4080105756768582,-0.23848856203608398,-0.3330448486253861,0.0014376531341039889,-0.0026551387404235294,-9.756151240834787E-5,116.32111267499583,39.98078997981344,51.29999709641346,-7.566002736392224,50.43234462257937,-159.31169155886,-159.31169155886,-160.78022890385856,-160.03456475893225
-0.018410250000000003,0.010325833333333334,-0.9915700833333334,0.02034500000000002,-0.19836425000000002,0.137329,36.583333333333336,-106.83333333333333,353.0833333333333,0.0,0.0,0.0,0.0,-9.605728105537512,-9.27066876057945,97.11833475711938,1.2541455562808406,-0.21680762480234125,-0.3968269932475792,0.001585469282745,-0.002613133164491112,-1.0649938597809272E-4,116.3211133372687,39.980789887818254,51.299987353709845,-7.689921726192512,51.42463696053572,-159.36051965886,-159.36051965886,-158.99677991426586,-159.1857108438992
-0.019549583333333335,0.008250583333333335,-0.9933605000000001,0.07629391666666668,-0.18310550000000003,0.1271565,36.75,-107.0,353.0833333333333,0.0,0.0,0.0,0.0,-9.160340096626799,-8.808597629025796,97.12125400810729,1.409580778861449,-0.08742616796139953,-0.06845977642494283,0.0011492739463681567,-0.001852408810721188,-7.622688825956181E-5,116.32111392828271,39.98078980313732,51.29998505540858,-7.813891273662949,52.41692298346458,-159.38188195886,-159.38188195886,-162.1981310285504,-160.7554268204102
-0.017108166666666667,0.0015366666666666695,-0.9954356666666667,0.020345083333333337,-0.22379558333333338,0.14750158333333332,36.833333333333336,-107.5,352.8333333333333,0.0,0.0,0.0,0.0,-8.097523597890103,-7.850885159670586,96.91187912441583,1.764682983559856,-0.34964734120975605,0.022974644184943216,5.16802368349556E-4,-0.0011334516117839505,-5.372068027867383E-5,116.3211145921562,39.98078976495597,51.29999722291441,-7.934233909485242,53.40965539957848,-159.38798550886,-159.38798550886,-160.47827214469294,-159.92551515239248
-0.020892333333333336,-9.454166666666639E-4,-0.999586,0.020345083333333343,-0.23905433333333337,0.17293291666666666,37.0,-108.08333333333333,352.0,7.035833333333334,0.20258333333333334,0.006892901596473034,0.05584939668505622,-9.372766814942224,-8.973376046482333,96.94997420771439,1.3031946719892238,0.10268133374299875,0.1100192360087533,0.00799718996871368,0.05420364227321639,0.09991257851799118,116.32111542182498,39.980789633222976,51.39999910173447,-8.055236571175156,54.40230758230109,-159.41545135886,-159.41545135886,-161.86981656339933,-160.61522183384787
-0.02056683333333333,0.003652500000000003,-0.9976735833333331,-0.05086258333333332,-0.10681150000000005,0.17293291666666666,37.333333333333336,-109.5,351.1666666666667,14.071666666666667,0.4051666666666667,0.027363985008196014,0.10916904842712949,-10.166964951656913,-9.87721717154824,96.8141150671968,1.2312983714208074,-0.19095078011198968,0.22616720777796395,0.02850105551168075,0.10815435534517387,-4.345655649706792E-5,116.3211160335369,39.980789666457305,51.39998760746062,-8.173885128684901,55.39524389435784,-159.43071015886,-159.43071015886,-161.99584043278435,-160.68723177923638
